"lipid","type","logFC","logCPM","LR","PValue","FDR","2A","2B","2C","2D","2E","1A","1B","1C","1D","1E","blank","mean1","mean2"
"TAG(54:4)_FA 18:1","TAG",0.153805053165884,8.87875181929265,1.23695372356599,0.266058954265159,0.999190649082423,482148.87548817,503859.66015635,447576.28906251,489755.85205087,484731.32910142,428986.39160166,480841.18701165,421839.56982427,399534.72802746,402989.45263673,276519.69921885,426838.265820354,481614.401171864
"TAG(54:4)_FA 18:2","TAG",-0.0269227178061774,11.3648861131413,0.0379212858988467,0.845601283439334,0.999190649082423,2461982.6445312,2499426.5078124,2371051.7070308,2409471.9921882,2396227.6796873,2851424.5273433,2393001.8867192,2623934.2304682,2155746.1914068,2163276.5976557,2498963.1728516,2437476.68671864,2427632.10624998
"TAG(54:4)_FA 20:0","TAG",0.060975368096972,4.30224094744685,0.194062995051766,0.659556318357073,0.999190649082423,18946.101409908,18901.021202089,17573.241241449,21562.101531984,20455.921363821,18717.641250607,18613.1016159082,19908.441474922,17735.2614478962,16993.141082759,12417.7608947753,18393.5173744185,19487.6773498502
"TAG(54:4)_FA 20:4","TAG",-0.0226510159496886,9.92814324798512,0.0268416623119379,0.869861626350026,0.999190649082423,861412.8789062,932383.1249999,895924.5878905,897815.3994139,923887.839844,956466.6855471,949599.2792969,932942.4589845,841376.4589842,835856.8945312,890742.12402372,903248.35546878,902284.7662109
"TAG(54:5)_FA 16:0","TAG",0.175762228192055,5.07663497751305,1.6131132959826,0.20405472026622,0.895806205978098,31085.66224671,33168.742095937,37795.282562261,35236.242553697,37309.762756332,31160.541946427,31923.1821289,31710.902191165,30503.842071536,26917.68194579,18741.701446528,30443.2300567636,34919.1384429874
"TAG(54:5)_FA 16:1","TAG",0.100091333477621,6.71971925525858,0.523825912526768,0.46921420388806,0.999190649082423,103643.868499731,95183.24703981,109504.447601328,131967.60870356,110311.529083311,98161.087570241,119603.770965531,103722.566070565,95393.745178222,89548.906738306,27795.421936036,101286.015304573,110122.140185548
"TAG(54:5)_FA 18:0","TAG",0.442665284390628,6.29246229647952,10.2063850643763,0.00139955239612203,0.0634887859695359,96939.387847957,92010.666656508,73103.644226062,102509.865966841,92222.427734348,65158.204925524,78707.264953542,69803.765991243,58053.324096654,59880.924041758,19387.061508178,66320.6968017442,91357.1984863432
"TAG(54:5)_FA 18:1","TAG",0.374152364094147,8.23459151196006,7.30263988920524,0.0068853374948633,0.190876856107599,353357.18383738,353759.42626951,279558.68298338,389042.69006355,335980.68749995,261365.7557372,303819.39990223,277409.00061038,239689.77734376,220109.1540527,86795.36572267,260478.617529254,342339.734130754
"TAG(54:5)_FA 18:2","TAG",0.0228763127968052,9.32229006542735,0.02737754645932,0.868580659147439,0.999190649082423,701948.6669921,634642.10937511,510492.84033202,561684.44238279,548959.04736337,802612.9814454,549864.62402347,614954.4453123,449781.25537114,452256.53125021,669573.22705103,573893.967480504,591545.421289078
"TAG(54:5)_FA 20:0","TAG",0.0286410397873183,4.41311515593647,0.0428248787523273,0.836055367646054,0.999190649082423,20367.741607659,21032.001251222,20722.941772457,21320.721527099,18980.001068112,21718.621566773,20719.521408073,18758.08125305,17484.201416017,20312.60125733,15914.461074827,19798.6053802486,20484.6814453098
"TAG(54:5)_FA 20:4","TAG",0.00371716204746468,10.9083692936179,0.000722888430573221,0.978550193601937,0.999190649082423,1736558.8710938,1864480.1835941,1719666.9804683,1903674.4648436,1876328.1757816,1901757.8749991,1798956.6210928,1937352.9062494,1650271.9375,1653716.1757811,1560181.7490231,1788411.10312448,1820141.73515628
"TAG(54:6)_FA 16:0","TAG",0.0374313454808586,5.32351404380539,0.0732186095379461,0.786706869054842,0.999190649082423,39298.022857666,39784.182739285,36165.962448124,37946.722564691,40164.5427246,34986.382354715,37971.842651377,37138.042358393,38578.403076181,36909.902557373,29719.802185067,37116.9145996078,38671.8866668732
"TAG(54:6)_FA 16:1","TAG",0.0257036840494763,5.08912510972576,0.0345200591550849,0.852604940812765,0.999190649082423,33298.762969971,30091.001876832,35730.482482909,34086.102264396,33652.062347396,31498.222229003,31518.522140496,34512.142425531,32220.282440179,31821.601898187,19748.641296383,32314.1542266792,33371.6823883008
"TAG(54:6)_FA 18:0","TAG",0.558544054342031,6.98341679871648,16.2154896355728,5.65300028058861e-05,0.0105781767750514,153362.190826468,168619.929840097,112825.627899188,192306.09423822,139288.589416595,100673.868316622,117718.045196615,108390.848327712,94441.686004648,91731.546661349,25840.121887205,102591.198901389,153280.486444114
"TAG(54:6)_FA 18:1","TAG",0.505919845552663,6.65307332893445,13.3174471253078,0.000262947931186393,0.0231548854697665,121925.046966473,123435.847106927,97021.605529701,140609.868927107,115205.467529262,83458.205932618,96273.266235347,92614.826446625,73701.28549184,69546.185699463,23708.821807855,83118.7539611786,119639.567211894
"TAG(54:6)_FA 18:2","TAG",0.21093404070739,8.6372216969528,2.32549858350012,0.127269436230129,0.680687598973184,471089.83789068,429847.60815429,310295.48242186,432057.78881775,391856.49218801,492153.01660165,333241.26904289,394295.95336919,250160.41723624,262442.25830071,297096.34179701,346458.582910136,407029.441894518
"TAG(54:6)_FA 20:0","TAG",-0.0176994531167731,4.17286709831899,0.0163477747220422,0.898261019535794,0.999190649082423,16170.08114624,18630.401367188,17324.761123652,15516.681007389,16485.52137757,16206.621322633,17203.441192623,18138.961318971,16056.5412673899,16437.941162117,15553.921043398,16808.7012527468,16825.4892044078
"TAG(54:6)_FA 20:4","TAG",0.0486284923829358,8.80395541304387,0.123701795140732,0.725053765232326,0.999190649082423,429172.15039061,448172.45410156,396664.96679679,452584.27783198,445806.9726564,455650.7099609,435661.25439431,446193.15185541,363845.04248037,368681.04931643,323208.68359394,414006.241601484,434480.164355468
"TAG(54:7)_FA 16:0","TAG",-0.00245510386234655,6.68085490270781,0.000315213539806791,0.985834898914838,0.999190649082423,100331.92785651,101865.3671875,95062.24645997,95364.08752441,95069.76708986,101763.46679687,100794.20654293,90618.26635744,92935.2867432,95265.20703125,77243.70507812,96275.286694338,97538.67922365
"TAG(54:7)_FA 16:1","TAG",0.0609599316340912,5.37848830667693,0.194195827562282,0.659447170775057,0.999190649082423,38951.563018776,40885.502746599,41311.843292202,39699.122711192,42504.143005372,39611.122955318,41508.163330094,35047.082550042,36814.542419443,39020.922912598,29414.562133781,38400.366833499,40670.4349548282
"TAG(54:7)_FA 18:0","TAG",0.0954523400190506,7.11742402771106,0.476442829411894,0.490038002152433,0.999190649082423,132634.17016603,135191.18920898,133934.90893554,143409.75073245,142728.42944332,123978.8691406,135268.47045907,121622.66918944,124624.7680664,128647.9897461,96662.22705076,126828.553320322,137579.689697264
"TAG(54:7)_FA 18:1","TAG",0.535592293332508,7.34230494058929,14.9187623907687,0.000112241123782985,0.0155939775986053,208141.657165575,195142.817596507,156232.253204376,231392.150329576,186339.811645564,125364.289001492,163835.968322739,141320.829956138,117788.307220373,117298.027160735,31392.082397464,133121.484332295,195449.73798832
"TAG(54:7)_FA 18:2","TAG",0.338554565176945,6.94640106752595,5.98085023594194,0.0144620287043297,0.288662092938421,143498.51086417,126257.529418904,107351.286987409,155927.890243633,134945.13031005,128623.18933107,102414.548065181,119027.368835426,82672.485504121,87552.824890209,74836.62438966,104058.083325201,133596.069564833
"TAG(54:7)_FA 20:0","TAG",0.00317628231233253,5.90882061850066,0.000527424446318037,0.981677614584245,0.999190649082423,49721.283874466,58889.104370136,60052.86450195,55107.403991725,57558.84374998,53830.203674307,55827.104126,59906.14428712,52451.88378904,54759.803649894,53857.783874511,55355.0279052722,56265.9000976514
"TAG(54:7)_FA 20:4","TAG",0.493954196550062,7.99426960893426,12.7013102391566,0.000365399460528905,0.025395746271953,291264.580932622,278220.506103473,220996.011413507,401341.393157425,327724.386413599,237802.223327617,208172.899658285,251510.379455602,173798.31127938,190133.271850518,51358.143676729,212283.41711428,303909.375604125
"TAG(54:8)_FA 16:0","TAG",0.012795340015721,8.73355954319969,0.008564746289494,0.926264313225913,0.999190649082423,391190.86718755,375535.36621102,416198.05078124,422237.59277346,418192.29101564,374788.86621107,391040.4082029,394136.2670895,403201.92724578,411848.43261729,341791.28515656,395003.180273308,404670.833593782
"TAG(54:8)_FA 16:1","TAG",-0.0296067076165128,6.81358749107092,0.0458410676026233,0.83046496447367,0.999190649082423,108519.24755864,107196.5878906,99951.76721191,103144.00732422,110375.58715819,108289.9880371,121244.80859376,97920.26708984,95959.26708987,109155.50781249,86079.50598143,106513.967724612,105837.439428712
"TAG(54:8)_FA 18:0","TAG",0.0230966120053854,8.29295463259245,0.0279053695090283,0.867331491524994,0.999190649082423,297833.59912101,297071.9619141,302169.66162107,303263.58007813,305386.78173831,299874.29980465,300543.90136719,287674.09863275,280706.96044929,291160.04101562,234653.93774415,291991.8602539,301145.116894524
"TAG(54:8)_FA 18:1","TAG",0.021874574844658,7.78793784804871,0.0250290597120681,0.87429467202862,0.999190649082423,206949.33422841,204693.99560558,212766.29296879,212568.15722657,226017.97753892,204781.41381845,216755.99414057,200311.35302734,201459.45410158,207963.5339356,161947.97094726,206254.349804708,212599.151513654
"TAG(54:8)_FA 18:2","TAG",0.491558883082925,7.77085351976512,12.5786340288637,0.000390181806449511,0.025395746271953,239421.836181535,262828.677673282,204335.470825245,321041.740966795,263629.719116197,196627.134094263,169162.173034553,201818.793151919,174578.993042015,160527.331481866,56123.683959961,180542.884960923,258251.488952611
"TAG(54:8)_FA 20:0","TAG",-0.0507616125313421,5.5925849781187,0.134676465794968,0.713631756112019,0.999190649082423,38449.102661142,47910.323059059,44464.283264172,45600.223693834,47362.844177232,43278.043151862,48581.02349854,47288.503112778,44730.543151863,44470.522888179,39974.622863788,45669.7271606444,44757.3553710878
"TAG(54:8)_FA 20:4","TAG",0.309496510058272,5.95396866713967,4.99842415508017,0.0253704078127794,0.380697650355515,67074.264404334,69369.344131377,54512.44406135,80573.224716284,72769.184875392,59365.584602375,56029.102813746,63829.62377936,45012.042999286,49468.723663373,20113.841354373,54741.015571628,68859.6924377474
"TAG(56:0)_FA 16:0","TAG",-0.122233667047522,7.13579672209706,0.781222710036673,0.37676745229096,0.999190649082423,172211.02984616,239968.19519085,76910.60607911,83581.34558102,91466.86718753,197240.15258784,249187.11035159,81846.02624514,75463.50561521,113485.26733398,59515.9041748,143444.412426752,132827.608776934
"TAG(56:0)_FA 16:1","TAG",-0.0278927061052994,4.86062771108146,0.0406387132870805,0.840236904467488,0.999190649082423,28063.48197936,32213.24237061,24455.541854865,24210.641693113,26140.861755359,28455.242172246,34358.962493907,21033.021575921,23355.84167481,28701.162261971,24942.38174438,27180.846035771,27016.7539306614
"TAG(56:0)_FA 18:0","TAG",-0.0153854386820793,6.09227016652127,0.0123760905809149,0.911419785286924,0.999190649082423,62624.324707011,62617.84497068,64438.54418943,65260.52471925,66223.04455567,64115.68457033,64361.20471192,62322.84423829,61680.00378414,67251.00476076,54709.12426755,63946.148413088,64232.8566284082
"TAG(56:0)_FA 18:1","TAG",-0.00326743190340387,4.82292831879986,0.000557642311747486,0.981160144869423,0.999190649082423,24995.781860354,27646.061950675,28199.141998277,25946.001892094,25164.341705314,26889.962036116,27446.422180169,27062.022003169,24194.501739504,24876.601745609,25677.561676027,26093.9019409134,26390.2658813428
"TAG(56:0)_FA 18:2","TAG",0.0668021385679514,4.29895528986927,0.232887797428077,0.629390788511221,0.999190649082423,21012.241378782,18649.701187126,16774.741149907,18431.181243902,16970.221313474,17573.521179195,19783.721481322,16461.541046138,16578.1612243611,16132.1411285351,21418.841598505,17305.8172119102,18367.6172546382
"TAG(56:0)_FA 20:0","TAG",-0.0701456308914932,8.02452246391817,0.257358085699707,0.611941022613198,0.999190649082423,228279.49511725,246473.29687495,240030.93798836,217104.77734377,224113.27539069,272475.24023441,256630.0761719,238363.69604489,215745.75561525,213472.7944336,288638.32128901,239337.51250001,231200.356543004
"TAG(56:0)_FA 20:4","TAG",-0.0864545820555802,4.79772403633084,0.390336572838166,0.532122537844689,0.999190649082423,25059.26168823,25406.981964115,25385.781616212,24751.402023326,25031.881851202,29406.16229248,28515.102111824,27589.3817749,22768.701599116,23302.201675413,25816.641845706,26316.3098907466,25127.061828617
"TAG(56:1)_FA 16:0","TAG",0.0329387475118367,5.67043127317451,0.0567110557668115,0.811771866348593,0.999190649082423,48179.683044432,47938.503356904,50158.223510751,46297.363586414,49194.163818351,46125.84313964,48978.463256834,47978.963500978,45426.703063975,44516.383117682,44014.403137221,46605.2712158218,48353.5874633704
"TAG(56:1)_FA 16:1","TAG",-0.163799764271853,7.01008155129215,1.4024983553536,0.236305712071759,0.976215222586535,138310.58752441,191894.31494143,82912.34619144,83543.80651853,97095.04724122,161691.654846144,211317.0939942,84143.565795976,83262.9663086,118391.82751471,66840.40490725,131761.421691926,118751.220483406
"TAG(56:1)_FA 18:0","TAG",0.0138350185752224,6.44924125994799,0.0100089678006725,0.920308735589803,0.999190649082423,81685.80639648,81914.76550292,83821.72644046,85420.80566407,84861.24609375,77154.36572264,87379.60644532,84250.7258301,75345.82556151,83994.44592284,66247.28479002,81624.993896482,83540.870019536
"TAG(56:1)_FA 18:1","TAG",-0.0860091912896412,6.40179622373205,0.386758964367118,0.534007966472799,0.999190649082423,72874.00524901,78366.90563964,75441.5661621,72983.72509767,76753.5657959,84051.46594238,84152.00744628,75595.42578122,75538.0654297,74254.80493163,88597.30688477,78718.353906242,75283.953588864
"TAG(56:1)_FA 18:2","TAG",-0.0739686653013489,4.83419124293912,0.285754222351556,0.592954260308495,0.999190649082423,24016.581665046,25881.721832267,25554.301803578,26537.241943361,27231.582122801,27378.221984851,28477.022033695,26575.861846921,26889.401763909,24583.721786498,27069.241760244,26780.8458831748,25844.2858734106
"TAG(56:1)_FA 20:0","TAG",-0.0450472924902688,8.75449504911561,0.106152788038344,0.744567378531759,0.999190649082423,378694.34570304,410964.850586,404401.20898423,374260.60546854,388999.50683611,428656.35058589,400538.22851569,422563.48925787,378712.86767577,360043.08642581,439934.96997064,398102.804492206,391464.103515584
"TAG(56:1)_FA 20:4","TAG",0.105502609732345,4.34665561229726,0.580900711430672,0.445959487235149,0.999190649082423,20086.421478274,20853.121437068,18467.001388555,21212.281257625,18919.261184694,20587.861419676,18749.381088254,19091.4214477435,16810.561241148,15917.9410781854,16701.881256103,18231.4332550014,19907.6173492432
"TAG(56:2)_FA 16:0","TAG",0.0197537331577163,4.5280422151456,0.0203743562087766,0.886496496877162,0.999190649082423,20847.021438603,22557.541702264,22646.801361083,21602.441421518,21862.241561893,20285.621459962,21456.02160645,21588.161575313,20033.801452632,23163.901733392,19130.361267094,21305.5015655498,21903.2094970722
"TAG(56:2)_FA 16:1","TAG",0.0579103493463317,5.6746228973202,0.175286206745444,0.675455893829033,0.999190649082423,47231.103332499,49623.843627928,49374.343749989,48626.923828118,50081.543884273,47968.243957519,47892.123718258,46408.723205533,44527.283325188,45028.282836905,43664.543029771,46364.9314086806,48987.5516845614
"TAG(56:2)_FA 18:0","TAG",0.0466961935838899,6.27705059800939,0.114012009301518,0.73562195067472,0.999190649082423,73204.42480465,71563.684570311,77401.085388156,81019.705566338,78038.125488309,71770.225097632,77249.125366227,69474.725341772,70667.384887674,74401.204772958,48263.983886708,72712.5330932526,76245.4051635528
"TAG(56:2)_FA 18:1","TAG",-0.0736791586591862,6.68960484781837,0.283861292429663,0.594181485342615,0.999190649082423,89526.48583984,90863.48645019,97338.78662108,93926.7868652,101379.52770996,97705.28649903,101415.60839843,104132.70764159,95056.5661621,92233.58752439,88272.846740721,98108.751245108,94607.014697254
"TAG(56:2)_FA 18:2","TAG",-0.0505076873900983,6.40759099450139,0.133386001317319,0.714946829466372,0.999190649082423,75139.26538085,77899.84484864,77843.14538572,76113.36511229,77954.345581051,83890.98583982,84383.64599608,76616.06579591,71857.60546875,76189.00561521,85029.166503912,78587.461743154,76989.9932617102
"TAG(56:2)_FA 20:0","TAG",-0.0402128266535977,8.38937464381527,0.0845889930299109,0.771172261623679,0.999190649082423,303215.82177736,319087.46289061,307681.74316409,302345.04003896,309437.220703,337964.84423836,327045.10302726,323491.26220708,292117.12158189,281966.76074219,308102.26293948,312517.018359356,308353.457714804
"TAG(56:2)_FA 20:4","TAG",-0.00269372705561505,4.3454694426584,0.00037876758617017,0.98447258897999,0.999190649082423,21038.121704105,20741.201354986,16359.901260376,21360.241470339,15665.0011367869,21197.421386719,20970.041259763,19296.301345825,17850.481292725,14721.8011093176,17741.541366578,18807.2092788699,19032.8933853186
"TAG(56:3)_FA 16:0","TAG",-0.0352813178697291,4.39015985596427,0.0649787645101156,0.79879313301498,0.999190649082423,19170.141189572,19103.861297606,19108.061355587,18212.001174926,21133.361663829,19258.261444083,20907.701538088,20525.421569814,18069.321502687,18983.081359869,19075.721466063,19548.7574829082,19345.485336304
"TAG(56:3)_FA 16:1","TAG",-0.010064102166046,4.7720061304382,0.00529016476917832,0.942018174965829,0.999190649082423,25450.521881116,26241.421630857,26513.862030029,23473.001831047,25957.841857896,26075.84164428,25570.901824941,26133.821746828,24499.581756596,24434.041687011,23829.52169799,25342.8377319312,25527.329846189
"TAG(56:3)_FA 18:0","TAG",0.0474699072705114,6.31072706818053,0.117824503034399,0.731406074585895,0.999190649082423,75693.685150127,75781.94653311,76334.085083036,93535.985900764,78556.005371006,77666.785278395,87309.365661522,78126.947143509,67887.964782693,70516.56530757,33496.642272932,76301.5256347378,79980.3416076086
"TAG(56:3)_FA 18:1","TAG",-0.00442562227014792,6.80830233114264,0.00102430692832911,0.974468226685118,0.999190649082423,100024.44738769,105825.96777338,102919.66809076,111511.54711915,112322.50830088,113016.80798345,108575.70739749,111225.1472168,96173.80700684,97197.18749998,85219.96582033,105237.731420912,106520.827734372
"TAG(56:3)_FA 18:2","TAG",-0.0852059889217859,6.97345400931204,0.379643180423955,0.537794262013811,0.999190649082423,103888.28759766,114424.06689452,118978.94836426,116654.30834959,117938.52868655,119822.00878903,122904.68872074,127795.16870116,112380.72741696,115068.5480957,110343.10778807,119594.228344718,114376.827978516
"TAG(56:3)_FA 20:0","TAG",-0.0150398616292365,6.90970386661997,0.0118297678495765,0.913389094242345,0.999190649082423,113739.1878662,112370.54785157,101253.24694825,115298.96874996,115863.58813473,128155.42895503,115300.94775395,119259.78833003,96217.10742187,97132.3273926,109710.46728516,111213.119970696,111705.107910142
"TAG(56:3)_FA 20:4","TAG",0.036880234113615,5.8944750923073,0.0711035540126641,0.789736731994259,0.999190649082423,57323.16387941,59485.124145478,53330.303894039,58252.14379884,50965.264099103,57819.304199216,53853.263854946,56210.543823238,50708.883728027,49862.103698713,57100.904296885,53690.819860828,55871.199963374
"TAG(56:4)_FA 16:0","TAG",-0.0148956056147795,4.75237081719635,0.0115884381148703,0.914273644064834,0.999190649082423,22619.161499029,25640.661865229,26928.081848139,24692.501770016,25929.301910407,27184.021636962,26524.261871335,23880.861724862,20992.001586916,26720.201965318,23471.681686391,25060.2697570786,25161.941778564
"TAG(56:4)_FA 16:1","TAG",0.000630703345979942,4.45451791280126,2.07678249921628e-05,0.996363914674505,0.999190649082423,18197.361236571,19876.101470945,21707.881561272,20808.941467281,22501.24162293,21017.84152221,21922.841461185,20654.181457526,17101.981231689,20885.001556389,18879.141281125,20316.3694457998,20618.3054717998
"TAG(56:4)_FA 18:0","TAG",0.0821717948862636,6.32995708790136,0.353031254580856,0.55240220575518,0.999190649082423,78228.606216509,77097.145874002,84384.126007127,94384.846557681,84419.306488057,79358.424713185,86429.207366978,81440.206878755,72645.485076951,69777.964508086,19704.721466062,77930.257708791,83702.8062286752
"TAG(56:4)_FA 18:1","TAG",0.0193158419944458,6.47170472643222,0.0195103428595758,0.888913280404924,0.999190649082423,78269.045837414,81282.885864318,78712.784667971,102116.348266508,96826.347473172,94794.367797733,82114.225402782,92173.745910685,75030.605835012,80095.705688487,48063.363159179,84841.7301269398,87441.4824218766
"TAG(56:4)_FA 18:2","TAG",-0.0515238517933741,6.81875223905748,0.138827802404307,0.709449127188437,0.999190649082423,96820.78662109,104484.66821284,104662.94738766,111086.68713381,110614.46679676,115994.00915522,109582.46777342,116027.92822267,96632.34704586,100471.68749995,85890.68627929,107741.687939424,105533.911230432
"TAG(56:4)_FA 20:0","TAG",0.0657799532147944,5.96467293633491,0.226197783075804,0.634357560226998,0.999190649082423,68267.643493602,61632.424133249,46864.023498544,66456.785736047,59338.723541262,70078.464721678,56140.283996578,67092.304565351,47853.503341668,43696.722778314,49685.16326906,56972.2558807178,60511.9200805408
"TAG(56:4)_FA 20:4","TAG",-0.0584119773601863,8.97323618723391,0.178481192729123,0.672681741494951,0.999190649082423,431954.15136717,471281.23242207,456599.18945346,452638.7324219,451091.20996121,512195.0761719,497747.8535159,476780.1513671,416535.68994145,420338.18749995,519560.75268595,464719.39169926,452712.903125162
"TAG(56:5)_FA 16:0","TAG",-0.00307466603294149,4.75296579882795,0.000493733565235743,0.982272371121108,0.999190649082423,23037.841674792,24508.061767571,25830.301849374,25531.021942138,25180.681808477,25224.221908573,23271.34121704,26020.861938471,22501.721755988,25514.081756589,27449.741973882,24506.4457153322,24817.5818084704
"TAG(56:5)_FA 16:1","TAG",-0.0308511628530779,4.82200975198636,0.0497134073836634,0.823562718563385,0.999190649082423,22588.081634519,24934.441772463,28959.382019037,26081.621765143,27483.021697991,26205.901855477,26241.441802973,27620.461883546,24960.282012941,25875.221923826,26875.701904298,26180.6618957526,26009.3097778306
"TAG(56:5)_FA 18:0","TAG",0.156715256752019,5.02332638628401,1.28253868022028,0.257427543785542,0.999190649082423,31025.942031868,32064.902191157,34267.702102675,37200.842666625,32642.802154533,28280.161788942,31431.822341913,32561.56227112,26311.281951909,29423.821701057,18035.621292112,29601.7300109882,33440.4382293716
"TAG(56:5)_FA 18:1","TAG",0.158586587818551,6.46420956335737,1.31449449066054,0.251582512866654,0.999190649082423,76753.426239025,80054.545288099,84405.705810547,119567.08663939,105995.287139881,81019.846313509,77939.625793477,92427.168090949,79808.424011203,79699.763977045,30672.802307143,82178.9656372366,93355.2102233884
"TAG(56:5)_FA 18:2","TAG",0.066145781098966,6.45622923078336,0.228772529421917,0.632435476761393,0.999190649082423,74028.685729995,83213.005310052,81092.305480975,104756.767455987,94933.727356003,88268.56579593,79959.305542003,89833.806091295,79600.105163559,73580.36468511,50115.983215326,82248.4294555794,87604.8982666024
"TAG(56:5)_FA 20:0","TAG",0.254389468330186,5.15825710149696,3.3770951580924,0.0661084744530421,0.54761671828842,36302.9026947,39405.74258423,34367.122421256,42272.36308288,35030.962722794,32279.001693726,34158.182464588,31459.282638552,28360.241790774,28595.301849363,23086.701629632,30970.4020874006,37475.818701172
"TAG(56:5)_FA 20:4","TAG",-0.0273264603863153,10.1957895256322,0.0390662931501993,0.843317386659943,0.999190649082423,1052529.8105469,1116729.0273436,1073441.8730468,1076829.4472654,1080231.4902343,1174166.3124999,1111569.6386718,1153956.5351561,996673.9238279,988021.5136721,1108827.43505898,1084877.58476556,1079952.3296874
"TAG(56:6)_FA 16:0","TAG",0.00299033787990129,5.31927613460116,0.000467269828817507,0.982753931355571,0.999190649082423,33275.742645258,35998.782653811,35471.782714846,32451.402282687,41039.922943115,34152.062408442,37839.902893056,36533.522369386,32254.762207025,34542.762329103,50984.722839379,35064.6024414024,35647.5266479434
"TAG(56:6)_FA 16:1","TAG",0.119631403935667,4.71688351608987,0.747204141244865,0.387362862412874,0.999190649082423,24888.081939703,25730.161926254,23469.781799321,23347.101593021,28231.442016599,21860.661590578,23462.101730361,22869.361419671,22546.941497789,23177.341888437,27704.561981201,22783.2816253672,25133.3138549796
"TAG(56:6)_FA 18:0","TAG",0.0503161002790125,5.50238404278153,0.132316692461245,0.716042002918163,0.999190649082423,40733.842864981,44852.823059068,40056.562438961,45549.763427738,49863.203552265,44082.423034674,45298.722686752,39639.622680652,39880.683013903,41087.822631836,32131.282531731,41997.8548095634,44211.2390686026
"TAG(56:6)_FA 18:1","TAG",0.0216152956295337,5.21662389307997,0.024414990240075,0.875833626411285,0.999190649082423,31697.702087404,36623.962341305,34518.182861327,40489.283416746,39913.082763658,37297.902618408,34102.222290035,42582.802963216,30829.942657474,32988.602401734,20123.221466068,35560.2945861734,36648.442694088
"TAG(56:6)_FA 18:2","TAG",0.101956617668528,6.53161470498183,0.543493472933875,0.460988513247233,0.999190649082423,77587.145599456,88598.225769069,86874.60614009,118466.968414378,107033.12841791,86075.307983362,85993.206115762,97595.58666997,84369.925170891,84320.385375999,34336.88256837,87670.8822631968,95712.0148681806
"TAG(56:6)_FA 20:0","TAG",0.178640014021043,5.24350516073792,1.66656354615316,0.196719452038967,0.876455415780757,39334.763015746,37263.923110962,34628.502593988,45865.663116426,37696.782730098,35773.482696539,32188.562225343,38352.182861331,29815.061859139,33464.842498779,23359.86154175,33918.8264282262,38957.926913444
"TAG(56:6)_FA 20:4","TAG",-0.0457395140706109,10.8163902218883,0.109449241950642,0.740772039217843,0.999190649082423,1750410.1523439,1697994.4531251,1574080.644531,1535343.1406258,1568716.7285158,2009378.8515624,1672126.1914065,1763657.9492182,1433614.6367186,1392707.0253909,1906361.19726575,1654296.93085932,1625309.02382832
"TAG(56:7)_FA 16:0","TAG",-0.0172413653431143,6.74146545292667,0.0155457852854397,0.900774723414916,0.999190649082423,99327.42651367,94145.94616699,103117.3269043,101775.5061035,104635.02612302,101570.86694336,98196.92675783,93717.96594236,98760.16674805,108883.24755858,86349.60656739,100225.834790036,100600.246362296
"TAG(56:7)_FA 16:1","TAG",0.0471615287405636,5.33348207731508,0.116223371090541,0.733167203554598,0.999190649082423,35193.28240965,36013.30267334,37560.922698966,35011.842346205,40555.502868668,31609.782104497,38289.062713621,37543.442749033,34373.082580554,34142.842346185,48690.323425304,35191.642498778,36866.9705993658
"TAG(56:7)_FA 18:0","TAG",-0.0141210021540995,6.53970743969823,0.010427349312522,0.918665876559622,0.999190649082423,87600.50622558,87404.7060547,87884.94580076,88146.80627443,88075.62585449,90456.58666991,95965.64697265,84765.02575685,80006.76550291,86033.32678225,72647.28503418,87445.470336914,87822.518041992
"TAG(56:7)_FA 18:1","TAG",0.0593941832772566,5.63674731339578,0.184381842235155,0.667634286967421,0.999190649082423,47833.463745118,46578.443176292,45426.96270752,53313.723815903,49887.283264153,46511.043060314,47674.98327636,44843.762817376,47166.32318116,43316.323181155,35501.442749017,45902.487103273,48607.9753417972
"TAG(56:7)_FA 18:2","TAG",-0.0292149210777042,5.26499148577417,0.0446018310149157,0.832737877661,0.999190649082423,35011.922332768,37184.742645262,33916.202270517,41632.18295288,36647.462524418,37242.542633052,37784.602844234,39762.882789605,34687.442291247,35900.842559817,23618.261718749,37075.662623591,36878.502545169
"TAG(56:7)_FA 20:0","TAG",0.0483315650932037,6.18570049980652,0.122130525032446,0.726735153171783,0.999190649082423,66796.08520508,67576.224121106,69991.92407227,72224.02575685,71810.384826664,66402.264892564,71322.90527349,70341.6456299,59176.044067401,65064.224609363,61615.323974595,66461.4168945436,69679.728796394
"TAG(56:7)_FA 20:4","TAG",-0.0115552333349087,8.90968658413923,0.00698508831555955,0.933392880876295,0.999190649082423,557512.4404297,447594.86669939,378881.84472648,388013.50781261,386756.96777336,637431.0429688,405060.42871111,477972.74951176,315167.10009758,311437.74023428,563350.51513657,429413.812304706,431751.925488308
"TAG(56:8)_FA 16:0","TAG",-0.000602565739973649,8.88861226730604,1.89940096788632e-05,0.996522661138145,0.999190649082423,420118.52929671,406206.46728516,465124.37353503,474229.05126946,471740.11328134,427001.60839861,413341.64892587,434525.55029294,465468.53076173,461539.69189457,390578.12841794,440375.406054744,447483.70693354
