"lipid","type","logFC","logCPM","LR","PValue","FDR","I1-1","I1-2","I1-3","I1-4","S1-1","S1-2","S1-3","S1-4","blank","mean1","mean2"
"TAG(54:5)_FA 20:4","TAG",1.10697268866574,7.67758598768831,14.7308985834493,0.000123997423385684,0.0154686785673641,95291.185730053,81759.165222224,199794.957275472,41975.1228560899,35971.7826767016,36296.802902219,37020.322662358,44859.464202905,23902.3415069516,104705.10777096,38537.0931110459
"TAG(54:6)_FA 16:0","TAG",-0.541784369947837,6.14643946803615,3.59170962038826,0.0580684754290689,0.452752644361022,25780.581451414,18208.5615844691,19294.5216217086,17397.721145628,32207.2221450651,23359.881576551,39270.922729531,9613.0807342467,6948.6605033863,20170.3464508049,26112.7767963485
"TAG(54:6)_FA 16:1","TAG",-0.674106420735362,7.51174539982665,5.54472481772154,0.0185364710068285,0.270843678370873,78864.6237793232,36477.242889394,60570.3447265938,33592.022079458,94738.007949747,52545.1644439323,134792.450157199,11248.140899652,6266.5404434225,52376.0583686922,73330.9408626326
"TAG(54:6)_FA 18:0","TAG",-0.187935089367124,5.01559418086833,0.434090163949339,0.509988761730815,0.999412099756005,11663.4207534823,9444.1006927466,11065.0407524133,8213.3605651824,11288.7009429842,9495.3606147685,11219.8807334867,7688.5405387843,6421.580429077,10096.4806909562,9923.12070750592
"TAG(54:6)_FA 18:1","TAG",-0.376262379743935,5.73851965487696,1.73722958774852,0.187490239465902,0.716002266531772,22007.2214508142,15515.5210800222,15109.8408813423,11707.5409545885,21989.8210983278,19515.2617416461,23576.9418411203,8101.6205291761,6786.0204658499,16085.0310916918,18295.9113025676
"TAG(54:6)_FA 18:2","TAG",0.229354191185654,5.97584626836927,0.64671137272326,0.421290909231675,0.963347395668382,26308.58180999,21726.381294256,37539.7822646651,13620.7008018394,19401.5013732998,13696.160881047,19621.8415946849,17216.3614425686,6536.8605155909,24798.8615426876,17483.9663229001
"TAG(54:6)_FA 20:0","TAG",0.0381110160834463,4.4013137444654,0.0178514249961097,0.893711589131461,0.999412099756005,7923.1205558721,7369.36053467,8975.6606369101,4931.9203872673,5311.0603370651,7481.0605354298,5961.860420224,5307.4403953565,3845.4202728295,7300.01552867987,6015.35542201885
"TAG(54:6)_FA 20:4","TAG",1.01398320204877,6.34948934719442,12.4028116110508,0.000428687898998003,0.0319238611071718,36996.6231689778,31727.002044687,79710.0663566794,17914.7014541634,15217.741104123,15387.4810180628,15623.4413108798,19115.1415710502,6561.7404136683,41587.0982561269,16335.9512510289
"TAG(54:7)_FA 16:0","TAG",-0.369273023937363,5.91557660844008,1.67356507940644,0.195781701134107,0.723667176784589,19761.6014251699,13935.64100646,19029.3816299424,18019.301483154,21543.541481024,20053.261474622,23214.741737374,14847.241180415,10440.7807006834,17686.4813861816,19914.6964683588
"TAG(54:7)_FA 16:1","TAG",-0.409409026536123,6.1310689241622,2.05611604989372,0.151596140333614,0.669437823243127,30924.2619323806,18048.281135563,20603.0014343273,15753.4211883541,30220.942413329,22690.2815093927,37104.1829757298,9657.8406524655,6447.440441131,21332.2414226563,24918.3118877293
"TAG(54:7)_FA 18:0","TAG",-0.225711128379801,5.89536607774812,0.626321870550441,0.428707694462658,0.965318716102642,22416.52140808,16190.041107172,24305.261840822,13706.3809509321,23018.941558838,19087.3212966966,22025.161743164,12150.1808242783,8852.7205581605,19154.5513267515,19070.4013557442
"TAG(54:7)_FA 18:1","TAG",-0.247831160620019,5.41911972940287,0.754726021458453,0.384984057039564,0.934069908246721,15706.1211166463,11083.7007369936,12934.8008804354,12783.660972593,15291.12105179,13535.3009109483,16159.9611511183,9623.9006118766,7190.2405242917,13127.0709266671,13652.5709314333
"TAG(54:7)_FA 18:2","TAG",0.0049471810404748,4.97555122841406,0.000301014764488627,0.986157575205805,0.999412099756005,13099.3608818039,10939.5608329762,13675.9407691933,6448.4404525719,8298.66054153,10277.1607208171,8941.5006866431,9336.5206451412,4563.8603363024,11040.8257341363,9213.46064853285
"TAG(54:7)_FA 20:0","TAG",0.0474686941882701,5.38693343151265,0.027720226261124,0.867768265491178,0.999412099756005,19376.761405942,13545.020935055,19144.4013748147,7070.0604629487,11224.1608200072,11481.4007415798,11230.6608276391,13266.9409866313,7597.8405685448,14784.0610446901,11800.7908439644
"TAG(54:7)_FA 20:4","TAG",0.278737996099152,4.99640014243683,0.954099852454988,0.328677906110529,0.900553306685605,12819.8006935064,11856.1008148221,17479.0011444094,7393.7404708875,6147.3404464706,10985.6608123736,8121.940654754,8635.4007110614,4509.5203552237,12387.1607809063,8472.5856561649
"TAG(54:8)_FA 16:0","TAG",-0.383924571706508,5.98770246825294,1.80871320530872,0.178662670123872,0.714791032137849,22684.8213577187,15589.2211227386,23993.4016189661,15152.5611343354,22506.70170593,22975.3416595508,30714.88233948,11158.8807601942,8116.9605865469,19355.0013084397,21838.9516162887
"TAG(54:8)_FA 16:1","TAG",-0.120315646505956,6.12228965624823,0.178111595156679,0.673001153615416,0.999412099756005,22633.14151001,17638.001373292,21815.881393428,28352.761520377,22214.341598521,22946.4015045145,25706.601852423,16482.8212280205,8469.3805770893,22609.9464492768,21837.5415458697
"TAG(54:8)_FA 18:0","TAG",-0.132019224147516,6.78664268289661,0.214485770220563,0.643273993888991,0.999412099756005,44905.063758882,27669.581878673,61057.745376612,22613.561691283,39226.982193017,37743.923179646,54618.182647676,12896.380950925,9594.16070175,39061.4881763625,36121.367242816
"TAG(54:8)_FA 18:1","TAG",-0.272113987127771,6.38637751278406,0.910074560770681,0.340094636327177,0.907655186349517,32472.22235108,21674.021759026,31852.342178343,19601.981323242,28276.842041019,29532.26190186,35810.522598273,16031.161056512,12191.6608695995,26400.1419029227,27412.696899416
"TAG(54:8)_FA 18:2","TAG",-0.0605095458530606,5.03050361749629,0.0450298358096006,0.831949176277698,0.999412099756005,14232.721122743,11436.0407257122,12660.3808212283,5836.7204284665,7567.5205078134,10865.4207687378,8279.7806472796,11633.2406387257,5513.7004470818,11041.4657745375,9586.49064063913
"TAG(54:8)_FA 20:0","TAG",0.0827283735622026,4.87534092703084,0.0841549450937293,0.771743776986334,0.999412099756005,9469.6805725157,10548.3208236765,17485.4210739169,5286.580387115,7403.7206268322,9434.9805717458,8446.1205482429,7837.7405014085,4961.3603858962,10697.500714306,8280.64056205735
"TAG(54:8)_FA 20:4","TAG",-0.0505790867350516,4.54275814613899,0.0314482897355219,0.859243959349342,0.999412099756005,9175.1605262677,8790.4605560288,9282.1006736763,4519.1402626039,4755.8203544609,8286.3005943272,7614.4204940843,7168.5405006418,3537.7802734387,7941.71550464417,6956.27048587855
"TAG(56:0)_FA 16:0","TAG",-0.888632610436669,6.88211909757218,9.57126562993312,0.00197646478071607,0.0721650677251698,31341.7818145818,27297.601425172,23699.541717535,31443.2023620296,55776.383994994,75597.707862906,41729.363739039,14595.740951539,10351.4806976307,28445.5318298296,46924.7991371195
"TAG(56:0)_FA 16:1","TAG",-0.483726149992173,5.27186259305598,2.86508426870267,0.0905209687292715,0.545263640138656,11019.8808135987,10049.980800622,12089.2809906041,10092.0807113592,17086.2011146537,15419.8210525491,13043.0209655695,6995.9405250529,6866.1404724125,10812.805829046,13136.2459144563
"TAG(56:0)_FA 18:0","TAG",-0.200078099095514,5.69183639499263,0.492188846614354,0.482952531484709,0.999412099756005,18424.521289834,14660.6410293628,17670.0011291506,13838.261039736,16728.621292118,17669.8610382078,19237.761276243,10782.040771482,9596.0006408685,16148.3561220209,16104.5710945127
"TAG(56:0)_FA 18:1","TAG",-0.44094787557311,4.67127225062446,2.38130981013309,0.12279455159176,0.612744812442884,7535.6205024712,7940.1405563342,9110.0806732188,4751.8803482062,8046.4405479421,9054.260700225,8619.6205596946,7977.8406486509,4852.1803321829,7334.4305200576,8424.54061412815
"TAG(56:0)_FA 18:2","TAG",-0.395686764214613,4.59600755286117,1.91889546808164,0.165978474405365,0.690175408219351,7706.3806152394,8454.9606246941,8953.8205985958,3857.480281831,8404.2605743415,8259.9805908196,8939.1006011972,6696.8004455578,3823.6602516169,7243.16053009007,8075.03555297902
"TAG(56:0)_FA 20:0","TAG",-0.460855279796725,6.37868121675146,2.60320312920385,0.106647973524562,0.587265518185188,28192.722290027,29392.5620956372,29338.5622558673,11681.9608154311,32692.982421892,31260.06237793,28715.84213257,22008.5815162617,10982.1808280923,24651.4518642407,28669.3671121634
"TAG(56:0)_FA 20:4","TAG",-0.348761456931133,4.45995187526463,1.49155472936624,0.221975391424239,0.770991092719455,7480.1406021141,7465.3004798915,8732.9805908243,3433.9802513101,7501.7405853278,8182.1806602495,6679.7204780585,6485.700489046,3347.8602142322,6778.100481035,7212.33555317045
"TAG(56:1)_FA 16:0","TAG",-0.349544772367963,5.2729018265637,1.4993658018409,0.220768969450416,0.770364350122769,12437.5207595762,9457.8206291203,13112.6608734063,10333.0807113656,12546.200874334,13626.3610229546,16360.1010513171,7762.2405433648,7787.5405006435,11335.2707433671,12573.7258729926
"TAG(56:1)_FA 16:1","TAG",-0.971314910619802,7.0487551535699,11.4018347730995,0.000733716048454659,0.0406874995983213,33915.502845726,29085.6625671089,37390.181839024,26773.56199647,92142.667213468,69898.005004842,37583.923454278,14296.2811050405,11542.4608955345,31791.2273120822,53480.2191944071
"TAG(56:1)_FA 18:0","TAG",-0.589312638157294,5.79937998323907,4.2443390254964,0.0393813966239183,0.366173607118048,19624.8413848854,13289.6210555927,17178.6613998317,12129.4409942605,23963.7616233772,22330.6813812302,25928.4620895369,9106.0606460624,6833.740493775,15555.6412086426,20332.2414350517
"TAG(56:1)_FA 18:1","TAG",-0.344892828688166,5.26092263301243,1.45983855690167,0.226955809778867,0.77746646965438,12878.2208709728,14631.4211044317,13772.9409294168,5382.7603912357,10638.120643616,13126.2608718886,13752.2408370943,12549.9009704578,6279.4404716499,11666.3358240142,12516.6308307642
"TAG(56:1)_FA 18:2","TAG",-0.559387977807027,4.76481291037289,3.82386216207641,0.0505276438325342,0.413332692990731,8753.9806442286,8973.3405799861,7981.0006027211,4565.740337371,9439.0806884762,9392.400665284,9278.2806358347,9861.0006256044,3983.1002807606,7568.5155410767,9492.69065379983
"TAG(56:1)_FA 20:0","TAG",-0.402653594998039,5.28886907236832,1.98816855536961,0.158532504785156,0.678853944599371,12515.5409393315,12989.000869744,19182.1814689692,4464.8402938822,14091.4010314945,14781.961120607,14323.6409759489,10248.7407684367,4654.5403366097,12287.8908929817,13361.4359741218
"TAG(56:1)_FA 20:4","TAG",-0.522692949585581,4.39915760948386,3.33985771096869,0.067620456373619,0.479752716546482,6243.160408017,6542.1004142747,7540.8604812604,3634.940246582,6524.9604377769,7145.7205009441,9149.8406791678,6482.1604537929,3393.440238952,5990.26538753352,7325.67051792043
"TAG(56:2)_FA 16:0","TAG",-0.114398022694966,4.9347444780567,0.160901589229553,0.688327798582072,0.999412099756005,10050.5206985436,8599.3606109616,10100.1406440651,10031.5407943751,10369.1406707701,9621.9808425939,10443.4407882653,6382.0604438786,5899.9003906225,9695.39068698635,9204.15568637697
"TAG(56:2)_FA 16:1","TAG",-0.371203910171958,5.28839081487328,1.69044920700594,0.193541764391315,0.722523743874811,12236.2208786062,11248.8808441143,13312.3211059496,9117.0805358879,12906.1209869406,13638.2409439131,18015.18144226,7247.5405311592,7313.7405548105,11478.6258411395,12951.7709760682
"TAG(56:2)_FA 18:0","TAG",-0.612198796215335,6.80032643110169,4.57962010326901,0.0323543871560367,0.329888229536922,48306.6037254245,23689.0414848392,34607.7021408237,22168.4814224197,55259.88442223,37646.162765461,72319.42459872,7766.3405342143,6347.2404365512,32192.9571933768,43247.9530801563
"TAG(56:2)_FA 18:1","TAG",-0.335074579261855,4.96773665745382,1.37781345673631,0.24047394655018,0.796436942446061,10799.8808441129,9643.3207588178,13291.4409179766,5708.1203575119,10550.040748597,10760.7207756013,12114.880752566,8452.8605804439,3890.9002838113,9860.6907196048,10469.6257143021
"TAG(56:2)_FA 18:2","TAG",-0.446678580680001,5.35685484828457,2.44494024456594,0.117904375083658,0.606539001719026,13297.2809982329,13978.060882567,15127.5008850126,6546.5004310608,14740.100997923,15544.801132201,14295.9409027121,11729.5408630345,5230.2203483591,12237.3357992183,14077.5959739677
"TAG(56:2)_FA 20:0","TAG",-0.168636695532894,5.61320147459184,0.349736122757292,0.554262542585633,0.999412099756005,18318.461215973,15669.3812408461,26055.4623947165,7728.7404632572,15901.021179203,18486.5211296041,15809.0611381479,12431.8808441109,4940.2803382872,16943.0113286982,15657.1210727665
"TAG(56:2)_FA 20:4","TAG",-0.679253319206154,4.25868749006989,5.61817093898821,0.0177751900174121,0.267809023091052,5190.1804199201,6040.6804046652,5569.5203666685,3463.0402526854,6491.3404464746,7205.8204612728,7019.6004867526,7034.2005386319,2698.520191192,5065.8553609848,6937.74048328297
"TAG(56:3)_FA 16:0","TAG",-0.292430318911671,5.54606945501018,1.05041502751425,0.305411521669665,0.882627505674688,20405.6616821215,11108.4608001722,14748.0212173454,12100.840866084,19724.6414298982,14020.0811157241,21449.2014846675,7344.4805030837,5980.4404067972,14590.7461414308,15634.6011333434
"TAG(56:3)_FA 16:1","TAG",-0.112668080604268,5.13588740892582,0.156101557329407,0.692771379455635,0.999412099756005,11936.8208618082,9106.5806083686,12485.620780946,11428.9408264233,11565.2007331818,10529.0807685882,12852.8609085195,7491.0805015561,6726.4404602073,11239.4907693865,10609.5557279614
"TAG(56:3)_FA 18:0","TAG",-0.722420414634853,8.30558373452984,6.36012559500159,0.0116713281658839,0.210505762220822,153299.513641309,55813.4636611821,72722.584785445,68801.063926677,180394.833324548,102653.326385534,217819.796424893,15630.101020812,6303.6804466251,87659.1565036533,129124.514288947
"TAG(56:3)_FA 18:1","TAG",-0.010470346232361,5.4852634915693,0.00134888364206631,0.970702559642428,0.999412099756005,14636.3209533678,17129.2809410059,26053.8012237637,7853.1604347224,13524.9208259565,12881.2807540822,17967.6212234453,10769.9607391335,4167.100299834,16418.140888215,13785.9458856544
"TAG(56:3)_FA 18:2","TAG",-0.136245459913998,5.104460124565,0.22824852445433,0.632825573228436,0.999412099756005,11885.6409530703,12087.4809150699,15399.8811340328,6962.8804092425,11706.7606887849,11837.2409400989,9958.9607162462,9183.7206611629,4512.2603263862,11583.9708528539,10671.6707515732
"TAG(56:3)_FA 20:0","TAG",-0.114068104723618,4.97413136231095,0.159991617330718,0.689164234613596,0.999412099756005,11440.7607765224,12108.4610328656,14046.4610938976,5235.2203712431,8018.3606262199,11287.620811464,11675.9807586645,8110.8206291211,4094.5402603143,10707.7258186322,9773.19570636737
"TAG(56:3)_FA 20:4","TAG",-0.413144944092789,4.70346153491427,2.09168281087568,0.148102853636878,0.663802311061096,10076.4806785559,7684.3805770876,10508.1007423373,3624.1402816754,9343.020626068,9224.9206428525,9208.0206260675,7544.8205985998,3519.9802589411,7973.27556991405,8830.19562339695
"TAG(56:4)_FA 16:0","TAG",-0.434097323366282,6.37709727575132,2.31081661005157,0.128476537914879,0.617955139086451,34599.8219528393,16577.341178898,23832.5819549489,25024.261947635,38059.062202447,24704.96173858,48420.4233779147,9615.5207519535,6257.6004562378,25008.5017585803,30199.9920177238
"TAG(56:4)_FA 16:1","TAG",-0.254133367511298,5.53061052836565,0.79362867130061,0.373005145434334,0.922698486378689,17812.2612915018,11982.2408142028,16490.9811782872,12396.8607940624,17530.5613136421,13725.4611587549,22265.101997376,7700.3805847215,5965.2003746017,14670.5860195136,15305.3762636236
"TAG(56:4)_FA 18:0","TAG",-0.578034347210327,9.0010172069582,4.08710314336349,0.0432116426274332,0.382768219013417,227119.412933337,80031.885726967,177191.351883001,130951.987793029,279017.853759743,133834.71008301,381879.488418606,19389.3013534518,5540.0803604145,153823.659584084,203530.338403703
"TAG(56:4)_FA 18:1","TAG",0.167454789172434,6.33593064822584,0.34496569833027,0.556976854974157,0.999412099756005,27512.7820281997,25706.0222206066,63978.1234168372,15468.3613967932,26354.66165543,18697.7212677041,32260.9217681976,18695.1011733891,3382.1602363601,33166.3222656092,24002.1014661802
"TAG(56:4)_FA 18:2","TAG",-0.157720364612836,5.47537103317082,0.305923248842646,0.580192684313702,0.999412099756005,17628.5816001858,13334.7808685305,23310.9817466731,7904.3605155958,14826.7210159283,13703.6810798612,17555.1810302699,11508.480899807,3796.3802604673,15544.6761827463,14398.5160064666
"TAG(56:4)_FA 20:0","TAG",-0.144648206427733,4.59022506023403,0.257129710731675,0.612098975015077,0.999412099756005,9607.7206764242,7393.6005783087,9970.9607391322,5206.4203720072,6861.5604400629,6670.3604240433,7541.7805442802,8700.8005599953,3266.1402435307,8044.67559146808,7443.62549209543
"TAG(56:4)_FA 20:4","TAG",-0.479810725225851,6.62952545659739,2.82098770781954,0.0930391351966727,0.545263640138656,34065.9225006133,33786.1423301728,35889.842369076,14901.8809623727,38820.542663568,34579.7629318302,36855.922653196,29437.3018417319,9758.2807159454,29660.9470405587,34923.3825225815
"TAG(56:5)_FA 16:0","TAG",-0.727691298310583,7.55433005614337,6.45175728482036,0.0110842655985981,0.206594612966271,85645.526229852,36561.502128581,43536.323349026,37539.8629302963,102585.966243796,55247.5850983096,131162.031127888,11572.6408424381,12327.380683904,50820.8036594388,75142.0558281079
"TAG(56:5)_FA 16:1","TAG",-0.328487758081849,6.43979988319294,1.325364469345,0.249631560733865,0.805606610998379,36336.1417922567,19663.161300666,33500.9028930462,21145.1818008406,38248.0219192732,23006.9418487519,50524.062988288,9631.3007087681,8004.4805793776,27661.3469467024,30352.5818662703
"TAG(56:5)_FA 18:0","TAG",-0.668071692753702,7.3637120313341,5.44662648771009,0.0196061513854695,0.282215467538921,70895.1048507903,35889.8622589606,49204.0447388293,30807.602096553,88680.8871459941,47175.8825873804,115585.288581833,10500.2607765193,7665.3805427573,46699.1534862833,65485.5797729317
"TAG(56:5)_FA 18:1","TAG",0.661991447926139,7.09517911862187,5.34853949649823,0.0207396361653012,0.286899795251661,34905.0224838642,28461.4221992344,184910.793106154,27998.7815589511,37967.0621986039,22571.8618126002,49622.5033149593,24850.3213996849,4371.3202705392,69069.0048370509,33752.9371814621
"TAG(56:5)_FA 18:2","TAG",0.111025954741048,6.33377482205223,0.151693104893639,0.696922589112807,0.999412099756005,23454.1815872211,22860.1016006445,66524.2650070714,17118.0008583034,26712.3215599095,18135.9213066114,33184.7823562752,19368.5814857467,4147.2002830526,32489.1372633101,24350.4016771357
"TAG(56:5)_FA 20:0","TAG",-0.320437599746828,4.27961368975536,1.25920346777224,0.261801917126959,0.821629916014797,6667.8404922468,7424.4405059823,5108.9803848256,3733.2602691655,6911.700489046,5740.5804634077,5852.8603820793,6211.5604362507,3645.1202583309,5733.63041305505,6179.17544269593
"TAG(56:5)_FA 20:4","TAG",-0.194224957405641,6.17495192259802,0.463962269031299,0.495778000137782,0.999412099756005,27289.4619827205,16731.9212951668,50887.0229262899,9086.3005714444,18051.56124115,30372.6023826896,28316.9623298768,18097.1815261796,5841.7803840635,25998.6766939054,23709.576869974
"TAG(56:6)_FA 16:0","TAG",-0.442120221207204,6.96566117958788,2.39704513256618,0.121564676921134,0.610678930707847,51984.04431156,30314.241943357,34184.502075192,30969.362365727,56647.005096467,38339.343002338,71880.103790239,11855.0608177198,14183.02104187,36863.037673959,44680.3781766909
"TAG(56:6)_FA 16:1","TAG",-0.680493766998835,7.5937907753365,5.64937969522271,0.0174615478934983,0.267809023091052,88198.94853207,40053.0228271712,45213.762626625,40823.183517411,102810.745468081,52520.4037093629,142388.85215755,11011.5407714796,9626.8807411171,53572.2293758193,77182.8855266184
"TAG(56:6)_FA 18:0","TAG",-0.474829751525448,6.21349338630521,2.76262458601128,0.0964898202947401,0.558110477222323,31838.3017807003,19889.2615356373,19582.1412506124,16159.840957638,33523.3621292156,24457.1416091776,38954.483337439,10420.400627143,6943.4205055248,21867.386381147,26838.8469257438
"TAG(56:6)_FA 18:1","TAG",0.0161300757636054,5.55305834601964,0.00320140386767775,0.954879010176518,0.999412099756005,19897.6214866499,16177.2211112876,23536.5015716448,9659.5807838379,13374.5809097321,14010.960945129,16476.1611251882,13417.4610404943,3563.3002815232,17317.731238355,14319.7910051359
"TAG(56:6)_FA 18:2","TAG",0.597469246208904,7.12482185995267,4.36374326933947,0.0367115526898752,0.357803999415449,38892.5029945345,31861.0423088066,176241.432792539,28539.8822212221,38394.8422278796,24437.3019599809,52870.284580283,26388.2815933251,3649.0802307126,68883.7150792756,35522.6775903672
"TAG(56:6)_FA 20:0","TAG",-0.511373265937492,4.28076723722745,3.19687374885666,0.0737791773834699,0.501417075178103,6171.5004234305,6565.3204498313,5985.380428315,3145.5602416988,6420.320480349,6411.5604324324,5673.3203773502,7761.4404907253,3290.9402694705,5466.9403858189,6566.66044521423
"TAG(56:6)_FA 20:4","TAG",-0.196330582749895,7.16557870792767,0.474190400029102,0.491065678793105,0.999412099756005,49881.263710018,32806.0422782769,113512.390949272,14635.1811218258,33891.522445665,74774.3846206554,39551.043136579,38849.62249756,10114.2206726084,52708.7195148482,46766.6431751148
"TAG(56:7)_FA 16:0","TAG",-0.400624457643483,6.04191307673885,1.96898444319552,0.160555698856805,0.678853944599371,23006.101844787,15900.841140742,23135.901809688,15578.661056519,22474.601669305,24644.601684571,30089.142074589,11562.160896302,11411.820831299,19405.376462934,22192.6265811918
"TAG(56:7)_FA 16:1","TAG",-0.428269201063215,6.88448681206644,2.24970625849255,0.133639768357489,0.631100104830161,48637.4231872216,28995.76182557,32499.322677614,30442.842330942,54859.363723755,34309.8425826969,67886.745681726,11941.2408103925,12331.340873712,35143.8375053369,42249.2981996426
"TAG(56:7)_FA 18:0","TAG",-0.153406850557423,5.89318872071963,0.289475630755419,0.590556754478272,0.999412099756005,21658.2213363619,15038.280853265,18599.8613510026,20160.301567079,21684.901527408,18466.321289053,22431.641723628,11447.5408096307,9646.900665283,18864.1662769271,18507.6013374299
"TAG(56:7)_FA 18:1","TAG",-0.248986665261243,5.11025196033795,0.761600202686509,0.382828206823832,0.930347119505318,12996.9808502182,12282.3009338411,10618.7808456439,6968.7404899633,10084.8606872553,11136.6407852206,11079.220832823,11303.8607406626,5684.6204605096,10716.7007799166,10901.1457614904
"TAG(56:7)_FA 18:2","TAG",-0.135891187909625,5.65182785069351,0.22714826153738,0.633646459233328,0.999412099756005,18689.3612823559,15406.5212020785,23857.8018493661,10725.5208625807,17903.2413825974,12807.3208084075,19033.9013748174,13681.1808624276,5894.1003952015,17169.8012990953,15856.4111070625
"TAG(56:7)_FA 20:0","TAG",-0.229161330594137,4.99604399660163,0.645197402337459,0.421834985049791,0.963347395668382,12127.9208602868,10529.8807563747,12856.0008392379,4569.2202987666,8460.000606536,9666.880714411,10693.1407127401,10332.2607498113,6660.3404998811,10020.7556886665,9788.0706958746
"TAG(56:7)_FA 20:4","TAG",-0.138330055367253,5.9120836685567,0.235400322777878,0.627548163150415,0.999412099756005,22844.5614471516,16603.2012710432,37528.522369415,6873.5804862975,14161.7210044855,23509.6814575102,16287.2611694302,19278.300994873,9542.7207145649,20962.4663934768,18309.2411565747
"TAG(56:8)_FA 16:0","TAG",-0.38179374897797,5.47528337669935,1.78822493765801,0.181142586253495,0.715894825948565,15276.5410499646,11191.9408416737,14827.9609985377,11144.7008590666,15865.4812164328,15496.5009994484,18121.781143186,9684.3607902521,7689.5405654888,13110.2859373106,14792.0310373298
"TAG(56:8)_FA 16:1","TAG",-0.414897700413047,6.11459079131498,2.11135255003737,0.146210039454097,0.662314697614774,23750.581550584,18285.141220088,22415.281784043,16141.241088866,24912.541656483,26621.682250972,30181.2224960323,11811.9809455843,12074.420913698,20148.0614108953,23381.8568372679
"TAG(56:8)_FA 18:0","TAG",-0.370194075216375,5.94177282611541,1.68197666004517,0.194662007829831,0.723099319407587,21227.341201779,14510.0210990923,26089.901901246,14386.841186528,22442.561492928,19776.281616204,32433.822242732,10169.820713044,7691.100513458,19053.5263471613,21205.621516227
"TAG(56:8)_FA 18:1","TAG",-0.406833833467968,5.44470259223248,2.02967968885986,0.154253114343255,0.676677750647601,14100.2811317435,16816.5011901781,16654.9212226867,5301.8204002377,12222.8008155845,13476.2809219363,13784.3609695453,18675.161315925,5932.0204315161,13218.3809862115,14539.6510057478
"TAG(56:8)_FA 18:2","TAG",-0.274526571376485,5.23810644759152,0.925714064216777,0.335979104859394,0.902981543939881,12802.941017155,12539.400825502,15695.6211776686,6507.6404800435,11409.5008773824,11652.300888062,13139.2409477257,11992.4409790043,6218.0604553175,11886.4008750923,12048.3709230436
"TAG(56:8)_FA 20:0","TAG",-0.0183639515131189,4.828102477677,0.0041471982463861,0.948652729986735,0.999412099756005,10025.4806976289,10223.4607162498,16681.10118866,4157.9403152448,8252.1805572511,8830.8005599937,7650.9605140705,8996.5606765703,3654.580276489,10271.9957294459,8432.6255769714
"TAG(56:8)_FA 20:4","TAG",-0.031533909652002,5.39190568106153,0.0122336136888066,0.911929053030441,0.999412099756005,15064.2411308303,14748.4810867345,20462.4414520259,7826.2606239356,11930.1408271807,11740.2806930523,12639.7009811409,12983.1609230014,6983.3403968843,14525.3560733816,12323.3208560938
"TAG(58:0)_FA 16:0","TAG",-0.21496981059398,5.07333197544075,0.567859874769567,0.451110600558757,0.978713868168782,9779.9006500262,9827.1607208246,12036.121025088,9549.9805526729,10155.500679012,11588.2409782419,11530.5808029155,8120.080574035,7032.5805625934,10298.2907371529,10348.6007585511
"TAG(58:0)_FA 16:1","TAG",-0.0869507939734833,4.96044498539097,0.0929652394475173,0.760440780175356,0.999412099756005,10539.4806594811,9183.5005645758,10629.0008544899,9145.8406219484,8452.3606567335,10675.9207878188,10291.46071625,7043.5604858385,6904.0405578621,9874.4556751238,9115.8256616602
"TAG(58:0)_FA 18:0","TAG",-1.17956792239925,7.61567029573864,16.674001425934,4.43851386916039e-05,0.00738272806903678,50339.763336206,31064.8824386998,62212.623687714,34303.781509389,158822.437255817,95935.7679824749,46793.564491263,33998.302123972,10118.7006835936,44480.2627430022,83887.5179633817
"TAG(58:0)_FA 18:1","TAG",-0.503214695893905,4.78828102137012,3.09824915413839,0.0783765445788339,0.511764976135765,8633.2407074006,8864.5006256101,9482.1006965711,5122.2003707897,8327.0005950884,10683.0607452405,9233.1207199086,10189.1406555219,3381.9602203368,8025.51060009288,9608.08067893985
"TAG(58:0)_FA 18:2","TAG",-0.0981713208990968,4.43817047338264,0.11843614361203,0.730736846159883,0.999412099756005,8449.5206375134,8742.1005325324,6127.9604034419,4544.7803421014,5597.9403877259,7002.2004928575,6754.4804687527,6449.3804550161,4014.3203468332,6966.09047889727,6451.00045108805
"TAG(58:0)_FA 20:0","TAG",-0.409705124994413,4.89662162505273,2.05744289565422,0.15146415895031,0.669437823243127,10100.7808074986,9754.160644533,10890.3208007777,4715.3803443899,9127.660659789,10070.2607421873,11871.5808258041,8827.160636901,4867.8203125004,8865.1606492998,9974.16571617035
"TAG(58:0)_FA 20:4","TAG",-0.172608938218214,4.32596184664493,0.365936987456926,0.54522733079557,0.999412099756005,5727.8403778069,6848.4204597478,8484.9006080569,4508.3403015143,5568.8403778096,6501.440425872,6904.7804985056,5505.1403923051,3875.5602836625,6392.37543678147,6120.05042362308
"TAG(58:1)_FA 16:0","TAG",-0.174352296439779,4.83308907360531,0.373578445369645,0.541060140913817,0.999412099756005,9116.9405937238,8362.2406234735,10103.6007843033,7795.2205352777,8414.5406951861,10430.2207527089,9670.9807128918,6048.8204307548,6087.0403594958,8844.50063419458,8641.1406478854
"TAG(58:1)_FA 16:1","TAG",-0.166502256416217,5.03441932332845,0.340778765143199,0.559380048503545,0.999412099756005,10669.6208572416,8998.7005996692,12634.8009796165,8733.380569457,9304.5806732188,12247.7209854126,10714.4207572982,7206.340499879,7138.0205192558,10259.1257514961,9868.26572895215
