"lipid","type","logFC","logCPM","LR","PValue","FDR","I7-1","I7-2","I7-3","I7-4","S7-1","S7-2","S7-3","S7-4","Blank","mean1","mean2"
"SM (d18:0/12:0)","SM",-0.865043842759184,7.03906663426859,16.6248845246755,4.55494601693328e-05,0.00323465419913141,35774.5424498946,30665.5821533177,23450.9818077084,23135.0416946526,21677.6613807754,49927.2841186548,107162.807571373,31979.0622863832,10672.9207611149,28256.5370263933,52686.7038392966
"SM (d18:0/14:0)","SM",-0.615721358775464,8.3938881591093,8.48688285818912,0.00357716172655456,0.16734409702038,108007.885513313,96134.7254486581,66372.7642211687,61166.2246208436,88450.3443374195,137720.106445316,228348.153625461,67318.94573967,9748.2406082163,82920.3999509959,130459.387536967
"SM (d18:0/16:0)","SM",-0.0184289677299103,12.494980222207,0.00766195528530034,0.930248177345836,0.999799278063257,2177898.29791261,2133466.66186529,1354268.24253844,1588069.09902951,2111645.99642935,2620388.21572875,1808602.25918588,1116137.63552855,12079.080718997,1813425.57533646,1914193.52671813
"SM (d18:0/18:0)","SM",0.00140264415344565,11.4793066878264,4.43847675342113e-05,0.994684381262736,0.999799278063257,1120949.04949899,1016960.82150314,730456.502890998,742187.9270019,935514.93206024,1299266.70579529,934870.116798387,589722.006347643,10497.380828855,902638.575223757,939843.44025039
"SM (d18:0/20:0)","SM",-0.0575967877190234,12.2227284021745,0.0748354054740048,0.78442231087287,0.999799278063257,1574185.34796139,1778481.98287964,1177663.01826466,1384731.22950741,1613468.88483427,2291937.00009146,1630811.02581791,895920.961700928,11145.160705563,1478765.39465327,1608034.46811114
"SM (d18:0/22:0)","SM",-0.0217914617458436,12.5669357835983,0.0107129587813688,0.917563432126385,0.999799278063257,2231798.81564338,2181695.14471433,1545116.99145505,1653506.84124755,2074965.37538142,2795062.88192744,1912383.16026308,1281060.78157042,13114.641067507,1903029.44826508,2015868.04978559
"SM (d18:0/24:0)","SM",0.024303135851299,12.6767285647994,0.0133247981138993,0.908101852754284,0.999799278063257,2407364.77511592,2310383.51770022,1661434.29931633,1961866.28253166,2260170.8341064,2996780.61795043,1859864.40420526,1455187.12743378,13441.780868529,2085262.21866603,2143000.74592397
"SM (d18:0/26:0)","SM",0.00285374909775558,10.8887771887855,0.000183721887879074,0.989185480871386,0.999799278063257,652220.40802003,653777.088653538,534838.482269261,522821.822501628,664274.806705444,802396.463485677,529721.36891986,464123.238051834,53887.2842711893,590914.450361114,615128.969290704
"SM (d18:1/12:0)","SM",-0.862893732618983,7.08117065246623,16.5438995482718,4.75366682571083e-05,0.00323465419913141,38147.8819503173,31805.682128943,23841.7420997637,23428.0213546737,25834.2214279275,59166.624801654,100954.647720338,33238.0023040442,9530.8006820707,29305.8318834244,54798.3740634909
"SM (d18:1/14:0)","SM",-0.579704300955518,8.39574215070047,7.5294198849856,0.00606994500249901,0.259620219106886,106335.910919162,100799.107994084,71057.3254356386,58101.3843612943,87362.18730927,138506.670249981,221229.537948619,69335.026031498,11366.260810856,84073.4321775447,129108.355384842
"SM (d18:1/16:0)","SM",0.045232136265172,12.4743223679265,0.0461548025341472,0.829894647758258,0.999799278063257,2273196.93499756,2152764.25057979,1499933.21249393,1388385.54440302,1932762.94038386,2552334.66754147,1809554.02658076,1088357.13482667,13858.521133424,1828569.98561858,1845752.19233319
"SM (d18:1/18:0)","SM",0.0197568908044825,11.4856785438726,0.00880580145167187,0.925236866586249,0.999799278063257,1081330.7783508,1006882.45959419,721028.99523159,836970.895599376,975450.063216637,1268452.39534759,859343.604445965,648594.415039092,9922.0806808514,911553.282193989,937960.119512321
"SM (d18:1/18:1)9Z))","SM",-0.0886790413232627,11.5348201855248,0.177381791832886,0.673633009728753,0.999799278063257,1064332.89791868,1051479.15524243,720321.320297227,795913.953842122,1041463.98750258,1415668.93994145,966824.726684064,607131.988952643,11747.5608444222,908011.831825115,1007772.41077018
"SM (d18:1/20:0)","SM",5.32141779386255e-05,12.1984851386283,6.32862793281674e-08,0.999799278063257,0.999799278063257,1753568.84762574,1641781.13372802,1273410.31759643,1271588.33752447,1539353.50930792,2142858.87075802,1639759.83288572,870579.595252961,10701.020736695,1485087.15911866,1548137.95205116
"SM (d18:1/24:0)","SM",0.0224090599644689,12.6942045145719,0.0113288048887625,0.915235750151191,0.999799278063257,2355146.95904534,2415916.86721803,1784612.25659941,1881144.46456908,2356781.43719483,3023518.71517943,1883042.56512449,1415789.31146238,14585.121063231,2109205.13685797,2169783.00724028
"SM (d18:1/24:1)15Z))","SM",0.0553564449675337,12.9101941217769,0.0691276288125664,0.792611211114691,0.999799278063257,2827587.31475827,2825930.03884885,2014533.68765267,2244700.80355829,2606247.67523197,3444881.43527227,2226627.41522213,1684723.22299188,15781.481170657,2478187.96120452,2490619.93717956
"SM (d18:1/26:0)","SM",0.00369820992315095,10.973788759161,0.000308541730305478,0.985985594342806,0.999799278063257,657914.664245633,687886.175582906,589300.705245948,571411.892822315,672484.914756768,873676.150810246,616599.668411809,447323.430378009,56592.1031112114,626628.359474201,652521.041089208
"SM (d18:1/26:1)17Z))","SM",0.0110576561590148,11.2229407245113,0.00275840351059742,0.958113956759544,0.999799278063257,839734.67994685,813199.504501316,648227.022392264,691909.333236756,804556.73735814,988180.612716675,726064.539855958,575680.735465978,60257.7249450182,748267.635019297,773620.656349188
"SM (d18:2/14:0)","SM",-0.479656715985654,8.40389330672949,5.16560114981849,0.0230384829450311,0.749752368885035,118488.930984454,103080.890113778,67455.9252929778,63489.6645775336,82268.824974057,136846.330764796,220599.909149268,65131.0453071354,11440.260780339,88128.8527421858,126211.527548814
"SM (d18:2/18:1)","SM",0.0589930641360219,11.5666894644237,0.0785068052882707,0.779331232949986,0.999799278063257,1135278.34158368,1070623.83557078,840208.737243678,861187.37896726,1007115.07579036,1338619.63055415,950843.598023033,616154.863655109,11955.581024165,976824.573341349,978183.292005663
"SM (d18:2/20:1)","SM",0.0130661743478841,12.5095937044784,0.00385155528601899,0.950514334373573,0.999799278063257,2047169.50234994,2055247.18988042,1498627.144806,1792766.2485657,1955910.93270876,2578031.79212949,1957662.60543827,1150520.53688049,15054.461135864,1848452.52140051,1910531.46678925
"SM (d18:2/22:1)","SM",-0.0645157848303194,13.3321942173607,0.0938941947533749,0.759283667123265,0.999799278063257,3825920.12915045,3752399.89056398,2644544.78027345,2533800.73883056,3620715.56210335,4783240.85003698,3477655.84399421,2015963.86911012,18787.221389775,3189166.38470461,3474394.03131117
"SM (d18:2/24:1)","SM",-0.0561205274314934,13.4364131649441,0.0710492099169642,0.789815213213969,0.999799278063257,3980176.03045661,3829754.0256348,2904879.54153443,3024165.66491695,4016477.88410947,5446484.12109373,3173685.3182374,2310226.66320805,18720.761306759,3434743.8156357,3736718.49666216
"Stearidonyl carnitine","AC",-0.171077092654447,13.9008157315848,0.659892108116765,0.416598035748796,0.999799278063257,5215575.4843746,4557109.7158201,2157000.913086,3154493.1425779,3100076.4716798,4632443.55761722,4656285.08740252,5154542.56396503,5062914.2109381,3771044.81396465,4385836.92016614
"Stearoylcarnitine, hexadecanedioic acid mono-L-carnitine ester","AC",-0.0933868869560359,13.9485535526761,0.19671595505497,0.657384793726736,0.999799278063257,5567054.9062494,4598773.7441405,2308897.2402342,3622656.5507813,3115407.46343974,4643373.26457283,4812059.86181639,5172836.1542969,5123689.3339843,4024345.61035135,4435919.18603147
"TAG(48:0)_FA 16:0","TAG",-0.0312274938602186,8.8847504250157,0.021995763656264,0.882098369725155,0.999799278063257,150221.97155756,127415.20898439,138821.69201665,122610.54980463,137445.36853027,167886.33264153,139073.83032222,128598.88818355,78493.92553711,134767.355590808,143251.104919392
"TAG(48:0)_FA 16:1","TAG",0.0552448254323737,5.95983208836427,0.0687612706775553,0.793148979856388,0.999799278063257,20802.081695563,19211.88139343,18019.6813430781,14300.920928957,17411.681335451,19379.401214599,16854.761337278,18516.121246337,11666.0008392333,18083.641340257,18040.4912834162
"TAG(48:0)_FA 18:0","TAG",-0.00589128422878611,6.86998999458922,0.000782465467921156,0.977684017211042,0.999799278063257,36378.722320542,32967.902526856,31737.042510986,30607.741912836,34695.882537841,37312.402435251,31929.382232674,33325.702270509,23810.721588139,32922.852317805,34315.8423690687
"TAG(48:0)_FA 18:1","TAG",0.196418682835036,4.95778587991212,0.867440007437446,0.351664999026189,0.999799278063257,9492.1206665024,9416.0606842032,9874.8606224058,8466.1806869507,8208.760459896,8904.9805984494,8081.0805091808,8546.0006408765,6552.6404914829,9312.30566501552,8435.20555210068
"TAG(48:0)_FA 18:2","TAG",0.0318053780678611,4.39445787652835,0.0227364672238508,0.880144401074409,0.999799278063257,6509.040500641,5579.5603485106,6703.9204063429,5992.7603797925,5345.2804451007,6442.0004463195,6779.780494692,6578.1404571529,3031.9202156058,6196.32040882175,6286.30046081627
"TAG(48:1)_FA 16:0","TAG",0.19926123614409,7.10945995128961,0.89454930892532,0.34424745861846,0.999799278063257,46586.34356687,45058.902313202,42701.283203117,40136.262855564,35735.283142127,54448.88387298,41055.902923604,27543.001785287,16858.441268907,43620.6979846882,39695.7679309995
"TAG(48:1)_FA 16:1","TAG",-0.0436985878328571,8.90368486934331,0.0430716789251164,0.835590363308268,0.999799278063257,141171.22924808,131095.62927242,141972.74999998,124580.71020513,130074.14941402,176411.43444823,141736.80883791,130586.02966301,86710.5263672,134705.079681403,144702.105590792
"TAG(48:1)_FA 18:1","TAG",0.014907865211168,6.93178496557124,0.00501055265897321,0.943568665315668,0.999799278063257,35734.382537846,33328.18240357,36386.742462146,32229.242553707,36136.662567141,38446.4427185,32874.362274179,34109.362579337,25824.141662594,34419.6374893172,35391.7075347893
"TAG(48:1)_FA 18:2","TAG",0.0553236699041441,5.46668265288082,0.0689238451407164,0.792910151987749,0.999799278063257,12728.7807922394,11828.10075378,16371.361114508,11317.560836788,9758.0607528614,14752.4609298711,13591.8210067794,14239.421035766,6794.5004539493,13061.4508743288,13085.4409313195
"TAG(48:1)_FA18:0","TAG",0.118332200357147,5.34339175233198,0.315186868961462,0.574514620224757,0.999799278063257,11722.140792843,11706.4608497616,11919.860855105,12446.8809890813,12029.7208709667,13175.5609817466,11244.0008239711,9375.460662844,7966.2605438252,11948.8358716977,11456.1858348821
"TAG(48:2)_F A18:0","TAG",0.146782970175817,4.46343913694354,0.483999988556686,0.486616050915624,0.999799278063257,6173.7004699693,4430.7002983067,7764.3005790659,6618.6404838564,6005.0803985607,6216.7804183945,6497.1404190068,4731.1403541553,6033.4004135122,6246.83545779958,5862.53539752932
"TAG(48:2)_FA 16:0","TAG",0.0542106589406641,5.72858508247268,0.0661984060840837,0.796954518524884,0.999799278063257,15695.1409721365,14723.8608856183,16400.6612625053,15886.6010818459,13724.1609420833,19978.8814811698,17062.3215332095,12254.1208801323,8018.2405395503,15676.5660505265,15754.8712091487
"TAG(48:2)_FA 16:1","TAG",0.142142530808794,7.07916899862247,0.455378872061942,0.499791619970458,0.999799278063257,45915.023040729,41223.283111525,42173.02273564,39667.202514652,40116.443054182,54567.544570913,41936.282897998,23268.341751099,14621.3811111486,42244.6328506365,39972.153068548
"TAG(48:2)_FA 18:1","TAG",0.155954272488438,5.3552853755593,0.547348745338411,0.459403023392845,0.999799278063257,12293.041008002,11851.2808914162,12003.020851137,12081.720855707,11607.9609298735,13588.8810958826,11391.3008956925,8488.9005889862,8879.0405731211,12057.2659015655,11269.2608776087
"TAG(48:2)_FA 18:2","TAG",-0.094070369546676,7.89751451757334,0.199542525121615,0.65509036020124,0.999799278063257,71924.765625016,68877.84460447,65558.96496579,68557.904785148,59652.664062495,94441.226257232,65794.12487789,86618.46679691,25318.36177062,68729.869995106,76626.6204986317
"TAG(48:3)_FA 16:0","TAG",-0.14994839455416,4.656994883623,0.505401942221233,0.477136123483995,0.999799278063257,6934.5404739391,5820.3204002371,7851.9805412277,6276.3203773437,7192.4004478455,9447.4606704598,8145.960536955,6297.1804351796,5219.0003128056,6720.7904481869,7770.75052260997
"TAG(48:3)_FA 16:1","TAG",0.179797506163701,5.73740221050052,0.727754140673397,0.393612128925712,0.999799278063257,15605.8611907973,14599.1409301752,16696.3410110447,17786.5411529537,11861.720863346,21594.541381835,15461.7413177505,11029.9607238826,9540.460723868,16171.9710712427,14986.9910717035
"TAG(48:3)_FA 18:0","TAG",0.143543026312516,4.18174041678087,0.462534596078875,0.496441802627965,0.999799278063257,5521.3803825368,4286.4803276057,6007.9803619394,5109.9403724671,5606.2604255675,4981.6603355404,4844.6003913878,4209.1603088372,4443.6003150943,5231.44536113725,4910.42036533323
"TAG(48:3)_FA 18:1","TAG",-0.0310141591028836,4.45093949080756,0.0216158673055702,0.883113584964691,0.999799278063257,7021.10051346,5133.8804092399,4982.9603462215,6088.7004814137,5655.5603866568,7150.8205604516,5996.2804603555,5878.4204559355,6240.3604888894,5806.66043758378,6170.27046584985
"TAG(48:3)_FA 18:2","TAG",-0.0765537939059973,5.55835743218621,0.131982231712705,0.716385582009993,0.999799278063257,15268.961143492,12390.760803223,13918.3209304762,12511.860870362,11644.4408226005,17722.44137573,15769.320976255,14227.500968932,5939.9803924553,13522.4759368883,14840.9260358794
"TAG(50:0)_FA 16:0","TAG",-0.0226378455416709,7.90978646292767,0.0115574853385851,0.914387767405844,0.999799278063257,71749.924865706,67895.905578613,68435.884704621,56962.583618162,72956.52593989,81978.425353995,65260.36541743,59752.02343749,55317.583679187,66261.0746917755,69986.8350372013
"TAG(50:0)_FA 16:1","TAG",0.0542466121218622,5.74308507080606,0.0662822180839839,0.796828837067992,0.999799278063257,13925.341033932,16156.941253664,16718.6011810317,13588.981109613,13289.340820309,15995.721252441,16382.281158452,14690.7611389121,12513.580940245,15097.4661445602,15089.5260925285
"TAG(50:1)_FA 18:0","TAG",0.0239137371397421,8.20262127327361,0.0128979835534437,0.909579233104004,0.999799278063257,90030.226501567,90231.285339363,91456.725646987,78178.865295327,88256.52679448,110715.368286157,90540.068054109,68918.14331052,37656.942749022,87474.275695811,89607.5266113165
"TAG(50:1)_FA 18:1","TAG",0.0261582164802456,5.76365175477457,0.0154139611441479,0.90119415477609,0.999799278063257,15525.161018368,14639.201126106,16776.1213302607,15228.980918882,15333.8811111512,18691.601303101,14922.900794984,14672.501075744,10422.840766908,15542.3660984042,15905.2210712451
"TAG(50:1)_FA 18:2","TAG",0.102668807508546,4.48406655646046,0.236915122839037,0.626443107976362,0.999799278063257,6013.6203918476,6404.9205245933,7397.50046158,6783.4405097951,4499.200267793,7224.4605102588,6808.3204689037,7276.5805549648,3783.1802215555,6649.870471954,6452.14045048008
"TAG(50:2)_FA 16:0","TAG",0.231761704088875,8.58718443312511,1.21024908180061,0.271282797491263,0.999799278063257,130716.348144485,139952.788207962,116002.547821022,98358.548934956,93444.926513736,162402.491760192,118111.050018362,58252.864471496,56209.52456659,121257.558277106,108052.833190947
"TAG(50:2)_FA 16:1","TAG",0.0187565247138144,7.93883574434587,0.00793418878275531,0.929023049796611,0.999799278063257,76169.826049772,69447.884704623,68949.484680178,60308.184265126,70708.645141565,81888.585510225,70403.725280785,58891.803832994,55691.543640141,68718.8449249247,70473.1899413923
"TAG(50:2)_FA 18:0","TAG",0.119582407289169,6.8337382286059,0.322303841507164,0.570226398993047,0.999799278063257,33314.481605531,38958.883270244,37617.822311409,31610.981842063,32045.103103641,48000.2622985844,36276.762588515,19913.621673583,12200.400726321,35375.5422573117,34058.9374160809
"TAG(50:2)_FA 18:1","TAG",0.0147244406215639,8.62746970729108,0.00489031320717004,0.944248758657878,0.999799278063257,128214.10974129,120216.78759764,115622.02758796,103634.74731442,119718.12658696,157625.06848142,117630.749084446,87829.785705625,51843.303466795,116921.918060328,120700.932464613
"TAG(50:2)_FA 18:2","TAG",0.000386481859814519,6.01093836725,3.36580734483505e-06,0.998536190893016,0.999799278063257,20389.861709587,18722.60148621,20009.381530762,17933.361251832,17367.481395713,23428.481887819,19242.541381839,20169.641433721,6571.4805030834,19263.8014945977,20052.036524773
"TAG(50:3)_FA 16:0","TAG",0.189583518762446,6.98173067515948,0.80979261321042,0.368181571759853,0.999799278063257,39158.002853358,42651.7829742,42184.782867336,37606.0423965942,35581.9623946766,49223.104904219,41810.6834029444,21230.4415130607,11830.2609214784,40400.1527728721,36961.5480537252
"TAG(50:3)_FA 16:1","TAG",0.219531545781278,8.5992124216224,1.08600940291012,0.297357090565947,0.999799278063257,123753.186645385,137352.78994751,128788.730987658,95841.545043951,103327.58666995,155575.311096231,118451.931732179,58502.244842609,58268.705352786,121434.063156126,108964.268585242
"TAG(50:3)_FA 18:0","TAG",0.148673225956839,5.49666617551211,0.497574116306268,0.480567978141639,0.999799278063257,14900.401107782,13976.3609313962,12826.1408004796,12811.4809150627,10671.2208557118,18466.121292111,13335.2209625253,8995.7806358369,7811.6405868509,13628.5959386801,12867.0859365462
"TAG(50:3)_FA 18:1","TAG",0.200546472761287,7.00033073648076,0.906083772144257,0.341155648930991,0.999799278063257,41222.862533603,42852.962951607,44297.422393768,35341.40199282,29979.782287606,53084.424407948,41284.722991935,24698.5018386761,12911.900939942,40928.6624679495,37261.8578815413
"TAG(50:3)_FA 18:2","TAG",-0.0934799311018006,9.10578458566737,0.197082142797626,0.65708643686646,0.999799278063257,181765.45385736,153161.07006835,158222.35253904,150579.01037601,155992.331237722,228625.83374023,155329.39086926,177264.87304693,46228.562744136,160931.97171019,179303.107223536
"TAG(50:4)_FA 16:0","TAG",0.156776193889682,5.52269300947919,0.553310234567789,0.456968279730667,0.999799278063257,13707.6411209143,15857.7609710714,15631.96114349,12488.5411529531,11321.2609100318,16302.2210235632,15596.2011489804,10614.8207092279,4990.4403381356,14421.4760971072,13458.6259479508
"TAG(50:4)_FA 16:1","TAG",0.192888981062048,6.94114463088804,0.838243556977659,0.359899598021438,0.999799278063257,37422.94229129,47146.182876555,35929.303161603,37249.942550694,31323.561775216,52005.822242702,39696.043579106,21373.681457525,10979.3007736209,39437.0927200355,36099.7772636373
"TAG(50:4)_FA 18:0","TAG",0.11913073720871,4.49334071431051,0.318924951341501,0.572254427150641,0.999799278063257,6154.4004364009,7303.7405929476,7337.0204963683,5213.7003593458,4862.4203605659,7829.7406120259,6488.8405456582,5787.9603462216,5211.7403678883,6502.21547126565,6242.2404661179
"TAG(50:4)_FA 18:1","TAG",0.215790837853219,5.58898172538724,1.04785275875383,0.306002134565887,0.999799278063257,13058.4809036172,16598.7412719679,17474.3012466422,12980.0809783915,10907.7407531791,18081.5612869293,15276.3011093196,9813.9607734694,7202.7404098524,15027.9011001547,13519.8909807244
"TAG(50:4)_FA 18:2","TAG",0.106642401091632,7.17901230514501,0.256379434635392,0.612618514636617,0.999799278063257,53204.403610214,45303.802444426,44274.603012084,40557.683013912,47248.4238166727,57251.3842925795,38279.783401518,34800.341796915,9577.620677951,45835.123020159,44394.9833269213
"TAG(52:0)_FA 16:0","TAG",-0.0549617148963942,6.70000363434087,0.0680942222799672,0.794132070915608,0.999799278063257,31223.8623352,29648.782012939,31039.002044675,26096.84182739,39327.422943113,32774.482696535,28060.06181335,26877.702117912,16579.7413482652,29502.122055051,31759.9173927275
"TAG(52:0)_FA 16:1","TAG",0.0272112335090513,5.27984354888403,0.0166699419822294,0.897268924396342,0.999799278063257,11910.420860289,10699.520713802,11024.920806892,10668.4406738272,10878.420745853,12538.480766302,10230.0607185389,11558.1609153757,7766.520576476,11075.8257637025,11301.2807865174
"TAG(52:0)_FA 18:0","TAG",-0.00151426328498909,7.57336137971595,5.17095413670177e-05,0.994262513699633,0.999799278063257,59791.303863483,58005.704345657,55259.544250486,49355.643524148,64467.04510504,71925.70419318,52796.343414271,42685.882720946,27274.0219802807,55603.0489959435,57968.7438583593
"TAG(52:0)_FA 18:1","TAG",0.0516489259085255,5.79708441560144,0.0600929807467425,0.806349040984395,0.999799278063257,16661.621261604,16899.5811271669,15758.060928352,15556.201110846,17459.021377554,17975.761138917,15539.9811477622,14034.661094659,9733.6006660455,16218.8661069922,16252.3561897231
"TAG(52:0)_FA 18:2","TAG",0.0764361989670883,4.81209405402683,0.131424920520651,0.716959183465186,0.999799278063257,9186.3006210313,9113.8207626355,7171.140563964,7924.8605575541,5702.0404739393,9850.0407791183,8465.2205734229,8952.3406066884,4458.2203292856,8349.03062629622,8242.41060829222
"TAG(52:0)_FA 20:0","TAG",-0.0583027216885668,6.62098722623594,0.0766228275551271,0.781927317892774,0.999799278063257,32972.842529308,27289.381744383,25487.541748049,29623.781890871,28831.2423438944,39964.182495119,26091.541839593,30599.342041016,9858.6606941197,28843.3869781528,31371.5771799056
"TAG(52:0)_FA 20:4","TAG",0.0239075935264212,4.40699391138542,0.0128467216757429,0.90975832693776,0.999799278063257,6101.7404174809,6312.3204421971,6867.8004760715,5289.8603782619,5325.24038315,7631.860462189,5584.3404273991,6670.2204666142,3623.1802520762,6142.93042850285,6302.91543483807
"TAG(52:1)_FA 16:0","TAG",0.297545262193445,7.19791744502527,1.99279378228994,0.158049071167991,0.999799278063257,55797.544067332,56699.143997202,46797.843688956,38241.262451173,36423.322555537,61501.084869331,47373.923614474,22560.801712043,10010.3406829845,49383.9485511658,41964.7831878463
"TAG(52:1)_FA 16:1","TAG",0.0498619918183761,6.81299588556549,0.0560475092469286,0.812855745883235,0.999799278063257,33986.48260498,34767.962127684,33003.042480466,29465.782257068,37920.902893057,35923.462463395,28851.002319344,28915.662109373,19611.70130157,32805.8173675495,32902.7574462922
"TAG(52:1)_FA 18:0","TAG",0.115916310656852,8.32160605481756,0.302981990473882,0.582018991805271,0.999799278063257,104644.368072526,110906.310577486,106610.68560786,82987.545593293,82682.106170623,143296.972076495,114547.691619885,50389.483856182,22217.221557606,101287.227462791,97729.0634307962
"TAG(52:1)_FA 18:1","TAG",-0.0182907746603608,8.35578425830013,0.00754576460758472,0.930777738748733,0.999799278063257,105278.9278565,97447.86535641,96545.32666008,79367.02478026,111703.665710422,119231.368286202,92993.30664056,74719.7446899,49750.803527827,94659.7861633125,99662.021331771
"TAG(52:1)_FA 18:2","TAG",-0.0510948080986762,5.77409911209854,0.0588109009017757,0.808385327403319,0.999799278063257,15901.3412017719,15358.781036371,14678.221115115,16946.101089472,15638.860977175,17958.821250918,15878.221221931,18246.381332397,7536.1604728629,15721.1111106825,16930.5711956053
"TAG(52:1)_FA 20:4","TAG",-0.0341298899575643,4.18680896700099,0.0261644613685803,0.87149932333167,0.999799278063257,4878.6803512561,5097.180351256,5462.2403755169,5228.1203689594,4572.2803497315,5257.9003219619,5668.3803901684,6440.640480041,3077.9002075195,5166.5553617471,5484.8003854757
"TAG(52:1)_FA20:0","TAG",0.0882359542132665,5.27163822529128,0.17526980170075,0.675470214476015,0.999799278063257,12577.5008773814,12142.5207672137,10631.8607406559,11987.6008796701,11600.440719604,12241.721008297,10363.8408279366,12032.7609367351,4262.0202789303,11834.8708162303,11559.6908731432
"TAG(52:2)_FA 16:0","TAG",0.113644783438249,7.50346229350338,0.291174736176799,0.589468713400049,0.999799278063257,62508.883605966,63810.584289477,58494.563522366,44846.203857377,47448.623550469,78980.685439983,65489.825500478,29596.882614135,12791.320922853,57415.0588187965,55379.0042762662
"TAG(52:2)_FA 16:1","TAG",0.203532344489419,7.27084909220326,0.933344769562609,0.333995294393844,0.999799278063257,54984.002593958,53932.363754253,52018.603713974,39611.343421936,38778.382339476,70392.524475004,48454.463394198,24897.7413444622,11899.980850218,50136.5783710302,45630.777888285
"TAG(52:2)_FA 18:0","TAG",0.104275048929165,6.81182066426795,0.245086278500821,0.620556431449836,0.999799278063257,37020.563430773,36059.1818008325,35665.08175667,30800.262123108,30000.782119752,49427.723785395,36383.022415187,20044.061103828,10891.8608017009,34886.2722778459,33963.8973560405
"TAG(52:2)_FA 18:1","TAG",0.205953062903709,9.01864654373527,0.955986100278778,0.328200253104253,0.999799278063257,174341.630126854,195261.713378944,175103.852416955,134088.127838156,134977.592864937,220789.094238265,176645.690063458,82277.724731527,33111.742523186,169698.830940227,153672.525474547
"TAG(52:2)_FA 18:2","TAG",-0.0682982965533672,8.3004666982927,0.105201191737706,0.745675089125139,0.999799278063257,102546.10754395,91991.126403822,88728.84704586,87347.586669964,107341.48767095,111321.746398951,89784.28588864,95169.74743647,28097.901840201,92653.416915899,100904.316848753
"TAG(52:2)_FA 20:0","TAG",-0.0788435960959261,4.78975525312938,0.139828014195011,0.708452049323466,0.999799278063257,7937.7405395489,7751.9805870051,7959.5605277978,7649.2605552706,7877.5604476916,9466.4407997148,7758.980491634,9288.1007270764,4097.8202934259,7824.6355524056,8597.7706165292
"TAG(52:2)_FA 20:4","TAG",0.0645423744606226,4.33213799519004,0.0936018306539381,0.759647160156771,0.999799278063257,5574.2003974929,6899.4405212392,6201.760486602,4966.3203392036,4899.4803543087,5406.0203590384,6550.7404518101,6503.040493011,3473.7402458184,5910.43043613443,5839.82041454205
"TAG(52:3)_FA 16:0","TAG",0.205036260364406,6.38649196521564,0.946775360823949,0.330541461915334,0.999799278063257,26169.641906741,29506.8219757058,28490.762100217,23082.7412948619,20206.201339712,32977.9227066489,26873.58192443,17109.0612030042,8273.4205093372,26812.4918193814,24291.6917934488
"TAG(52:3)_FA 16:1","TAG",0.144402998551579,7.53574594817378,0.47004638386079,0.492965830576457,0.999799278063257,63646.043090882,67027.304992709,60267.885192841,44487.682388274,47902.443161058,79885.446456863,65124.643798832,29414.382385243,15772.541137699,58857.2289161765,55581.728950499
"TAG(52:3)_FA 18:0","TAG",0.216970006936704,5.44769319725258,1.05914154623872,0.303411060010702,0.999799278063257,12192.721008298,14529.9412117007,14155.8409919817,13379.0809059171,10413.640853885,17148.9613265924,11981.5610580511,9385.6606407138,6877.0804824795,13564.3960294744,12232.4559698106
"TAG(52:3)_FA 18:1","TAG",0.179806934514207,7.39556059721394,0.728592558621585,0.393339775753156,0.999799278063257,51533.803894058,65113.084106391,55022.665313751,45478.723281833,43915.503295973,75454.546905487,52416.742996269,29118.402725214,12465.300857545,54287.0691490083,50226.2989807358
"TAG(52:3)_FA 18:2","TAG",0.0392845920420026,8.70176206065196,0.0348096647803686,0.851995058677792,0.999799278063257,150980.791259844,135538.791442855,121561.768005271,111503.786621149,135613.369659534,170611.053039625,122275.506439186,98390.186218324,21016.121475216,129896.28433228,131722.528839167
"TAG(52:3)_FA 20:0","TAG",0.071019198318543,4.39884179383372,0.113349230105314,0.736362835642083,0.999799278063257,6116.6603507999,7365.0405807477,5763.4004020709,5572.3804054265,5425.5004425059,6468.4204940803,6293.6004562427,6308.8804473872,3646.8802795422,6204.37043476125,6124.10046005402
"TAG(52:3)_FA 20:4","TAG",0.0332732369632378,5.27036333387121,0.0249265961163587,0.874550106019818,0.999799278063257,12462.5010147065,10350.0206604066,12338.8609848074,11222.1208534252,11308.9609756511,13239.5211601242,11571.9007415809,11000.740684504,4297.5602874767,11593.3758783364,11780.2808904651
"TAG(52:4)_FA 16:0","TAG",0.31349333924392,5.96222561593886,2.21008650301558,0.137110982637077,0.999799278063257,20135.741157529,20736.7014922981,21557.3818282966,19014.2615432712,15281.601081857,20366.861495972,18175.02124786,14401.0810623114,7810.2605438233,20361.0215053487,17056.1412220001
"TAG(52:4)_FA 16:1","TAG",0.182934534627864,6.44706122513462,0.753812510924284,0.385271845226512,0.999799278063257,26665.3422164875,31631.981872553,27080.2820129345,24482.7217559799,23083.781906136,32835.402069089,27769.4618225046,17192.921455387,10342.6007385189,27465.0819644887,25220.3918132792
"TAG(52:4)_FA 18:0","TAG",0.20723048494563,4.5518072580279,0.964614112986283,0.326027086770322,0.999799278063257,6823.0404891962,8257.0206565834,7105.4604988051,5661.7404136669,5943.9404258745,6584.1004867526,6083.0003967294,6397.0605011025,5494.7804183961,6961.8155145629,6252.02545261475
